"code"	"english"	"latin"	"french"	"aphia.id"	"kingdom"	"phylum"	"class"	"subclass"	"order"	"superfamily"	"family"	"infraclass"	"subterclass"	"superorder"	"subkingdom"	"infrakingdom"	"subphylum"	"infraphylum"	"superclass"	"phylum (division)"	"suborder"	"infraorder"	"parvorder"	"subfamily"	"genus"	"species"	"tribe"	"section"	"subsection"	"subgenus"	"subphylum (subdivision)"	"subspecies"
1250	"Gulf stream flounder eggs"	"Citharichthys arctifrons eggs"	"Turbot du Gulf Stream"	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1251	"Summer flounder eggs"	"Paralichthys dentatus eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1252	"Argentina silus eggs"	"Argentina silus eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1253	"Winter flounder eggs"	"Pseudopleuronectes americanus eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1260	"Gonostomatidae eggs"	"Gonostomatidae eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1263	"Anchovy, eggs"	"Engraulidae; eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1264	"Ghost catshark"	"Apristurus manis"	""	105808	"Animalia"	"Chordata"	"Elasmobranchii"	"Neoselachii"	"Carcharhiniformes"	""	"Pentanchidae"	"Selachii"	""	"Galeomorphi"	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Apristurus"	"Apristurus manis"	""	""	""	""	""	""
1265	"Black skate, norwegian skate"	"Dipturus nidarosiensis"	""	105871	"Animalia"	"Chordata"	"Elasmobranchii"	"Neoselachii"	"Rajiformes"	""	"Rajidae"	"Batoidea"	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Dipturus"	"Dipturus nidarosiensis"	""	""	""	""	""	""
1266	"Bigelows ray"	"Raja bigelowi"	""	105893	"Animalia"	"Chordata"	"Elasmobranchii"	"Neoselachii"	"Rajiformes"	""	"Rajidae"	"Batoidea"	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Rajella"	"Rajella bigelowi"	""	""	""	""	""	""
1267	"Sandy ray"	"Raja circularis"	""	105873	"Animalia"	"Chordata"	"Elasmobranchii"	"Neoselachii"	"Rajiformes"	""	"Rajidae"	"Batoidea"	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Leucoraja"	"Leucoraja circularis"	""	""	""	""	""	""
1268	"Raja kukujevi"	"Raja kukujevi"	""	105895	"Animalia"	"Chordata"	"Elasmobranchii"	"Neoselachii"	"Rajiformes"	""	"Rajidae"	"Batoidea"	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Rajella"	"Rajella kukujevi"	""	""	""	""	""	""
1269	"Vaillants grenadier"	"Bathygadus melanobranchus"	""	126463	"Animalia"	"Chordata"	"Actinopterygii"	""	"Gadiformes"	""	"Macrouridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Bathygadinae"	"Bathygadus"	"Bathygadus melanobranchus"	""	""	""	""	""	""
1270	"Smooth grenadier"	"Nezumia aequalis"	""	126473	"Animalia"	"Chordata"	"Actinopterygii"	""	"Gadiformes"	""	"Macrouridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	"Macrourinae"	"Nezumia"	"Nezumia aequalis"	""	""	""	""	""	""
1271	"Smalleye smoothhead"	"Alepocephalus productus"	""	126683	"Animalia"	"Chordata"	"Actinopterygii"	""	"Osmeriformes"	""	"Alepocephalidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Alepocephalus"	"Alepocephalus productus"	""	""	""	""	""	""
1272	"Pale ray"	"Bathyraja pallida"	""	105866	"Animalia"	"Chordata"	"Elasmobranchii"	"Neoselachii"	"Rajiformes"	""	"Arhynchobatidae"	"Batoidea"	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Bathyraja"	"Bathyraja pallida"	""	""	""	""	""	""
1273	"Halosauropsis macharochir"	"Halosauropsis macharochir"	""	126639	"Animalia"	"Chordata"	"Actinopterygii"	""	"Notacanthiformes"	""	"Halosauridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Halosauropsis"	"Halosauropsis macrochir"	""	""	""	""	""	""
1274	"Lepidion schmidti"	"Lepidion schmidti"	""	126496	"Animalia"	"Chordata"	"Actinopterygii"	""	"Gadiformes"	""	"Moridae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Lepidion"	"Lepidion schmidti"	""	""	""	""	""	""
1275	"Smallscale searsid"	"Maulesia microlepis"	""	126743	"Animalia"	"Chordata"	"Actinopterygii"	""	"Osmeriformes"	""	"Platytroctidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Maulisia"	"Maulisia microlepis"	""	""	""	""	""	""
1276	"Onerides"	"Onerides sp."	""	125811	"Animalia"	"Chordata"	"Actinopterygii"	""	"Lophiiformes"	""	"Oneirodidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	""	""	""	""	"Oneirodes"	""	""	""	""	""	""	""
1277	"Onogadus spp."	"Onogadus spp."	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1278	"Trchyscorpid cristulata echinata"	"Trchyscorpid cristulata echinata"	""	127257	"Animalia"	"Chordata"	"Actinopterygii"	""	"Scorpaeniformes"	""	"Sebastidae"	""	""	""	""	""	"Vertebrata"	"Gnathostomata"	"Pisces"	""	"Scorpaenoidei"	""	""	"Sebastolobinae"	"Trachyscorpia"	"Trachyscorpia echinata"	""	""	""	""	""	""
1279	"Tremaster mirabilis"	"Tremaster mirabilis"	""	124002	"Animalia"	"Echinodermata"	"Asteroidea"	""	"Valvatida"	""	"Asterinidae"	""	""	"Valvatacea"	""	""	"Asterozoa"	""	""	""	""	""	""	""	"Tremaster"	"Tremaster mirabilis"	""	""	""	""	""	""
1280	"Urasterias lincki"	"Urasterias lincki"	""	123815	"Animalia"	"Echinodermata"	"Asteroidea"	""	"Forcipulatida"	""	"Asteriidae"	""	""	"Forcipulatacea"	""	""	"Asterozoa"	""	""	""	""	""	""	""	"Urasterias"	"Urasterias lincki"	""	""	""	""	""	""
1281	"Aristaepsis edwardsinana"	"Aristaepsis edwardsinana"	""	240796	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Penaeoidea"	"Aristeidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Dendrobranchiata"	""	""	""	"Aristaeopsis"	"Aristaeopsis edwardsiana"	""	""	""	""	""	""
1282	"Lebbeus microceros"	"Lebbeus microceros"	""	158362	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Alpheoidea"	"Thoridae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Lebbeus"	"Lebbeus microceros"	""	""	""	""	""	""
1283	"Sergia robusta"	"Sergia robusta"	""	1056517	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Sergestoidea"	"Sergestidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Dendrobranchiata"	""	""	""	"Robustosergia"	"Robustosergia robusta"	""	""	""	""	""	""
1284	"Crenella sp."	"Crenella sp."	""	138216	"Animalia"	"Mollusca"	"Bivalvia"	"Autobranchia"	"Mytilida"	"Mytiloidea"	"Mytilidae"	"Pteriomorphia"	""	""	""	""	""	""	""	""	""	""	""	"Crenellinae"	"Crenella"	""	""	""	""	""	""	""
1285	"Corophium sp."	"Corophium sp."	""	101489	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Amphipoda"	"Corophioidea"	"Corophiidae"	""	""	"Peracarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Senticaudata"	"Corophiida"	"Corophiidira"	"Corophiinae"	"Corophium"	""	"Corophiini"	""	""	""	""	""
1286	"Thick-lip drill"	"Eupleura caudata"	""	160314	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Neogastropoda"	"Muricoidea"	"Muricidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Ocenebrinae"	"Eupleura"	"Eupleura caudata"	""	""	""	""	""	""
1287	"Common northern moos-shell"	"Euspira heros"	""	160315	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Littorinimorpha"	"Naticoidea"	"Naticidae"	""	""	""	""	""	""	""	""	""	""	""	""	"Polinicinae"	"Euspira"	"Euspira heros"	""	""	""	""	""	""
1288	"Lora nobilis"	"Lora nobilis"	""	160450	"Animalia"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	"Neogastropoda"	"Conoidea"	"Mangeliidae"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Propebela"	"Propebela nobilis"	""	""	""	""	""	""
1295	"Unsp. seasnail egg"	"Liparis sp. egg"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1297	"Fish larvae, unid"	"Fish larvae; unid"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1300	"Crustacean eggs"	"Crustacea eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1305	"Invertebrate eggs other"	"Invertebrate eggs other"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1309	"Copepoda, eggs"	"Copepoda; eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1310	"Decapod eggs"	"Decapoda eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1311	"Pandalid eggs"	"Pandalid eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1312	"Hippolytid eggs"	"Hyppolytid eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1313	"Cragonid eggs"	"Cragonid eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1314	"Crab eggs"	"Crab eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1315	"Lobster eggs"	"Lobster eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1316	"Hermit eggs"	"Hermit crab eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1400	"Annelid eggs unsp."	"Annelid eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1410	"Polychaete eggs unsp."	"Polychaeta eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1420	"Sea mouse eggs unsp."	"Aphrodita aculeata eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1430	"Gephyreans eggs unsp."	"Sipuncula (gephyrea) eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1440	"Tube worms eggs unsp."	"Nematoda eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1500	"Mollusc eggs unsp."	"Mollusca eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1510	"Whelk eggs unsp."	"Buccinidae eggs"	"Oeufs de buccin non spécifiés"	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1511	"Snail/slug eggs"	"Gasteropoda eggs"	"Oeufs de gastropode non spécifiés"	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1520	"Bivalve mollus eggs"	"Pelecypoda eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1530	"Squid eggs"	"Cephalopoda unid. eggs"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1600	"Invertebrate eggs"	"Invertebrate eggs"	"Oeufs d'invretébrés non spécifiés"	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1700	"Foraminifera"	"Foraminifera o."	""	1410	"Chromista"	"Foraminifera"	""	""	""	""	""	""	""	""	"Harosa"	"Rhizaria"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1701	"Marine invertebrates unsp."	"Marine invertebrata (ns)"	"Invertébrés"	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1725	"Allogromia sp."	"Allogromia sp."	""	111978	"Chromista"	"Foraminifera"	"Monothalamea"	""	"Allogromiida"	""	"Allogromiidae"	""	""	""	"Harosa"	"Rhizaria"	""	""	""	""	""	""	""	"Allogromiinae"	"Allogromia"	""	""	""	""	""	""	""
1750	"Radiolarida o."	"Radiolarida o."	""	582421	"Chromista"	"Radiozoa"	""	""	""	""	""	""	""	""	"Harosa"	"Rhizaria"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1800	"Protochordata sp."	"Protochordata sp."	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1810	"Tunicata s.p."	"Tunicata s.p."	"Ascides / Truniqué sessile non spécifié"	146420	"Animalia"	"Chordata"	""	""	""	""	""	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1815	"Molgulidae f."	"Molgulidae f."	""	103448	"Animalia"	"Chordata"	"Ascidiacea"	""	"Stolidobranchia"	""	"Molgulidae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1820	"Adult ascidians"	"Ascidia sp. adult"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1821	"Sea squirts"	"Ascidia sp."	""	103483	"Animalia"	"Chordata"	"Ascidiacea"	""	"Phlebobranchia"	""	"Ascidiidae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	"Ascidia"	""	""	""	""	""	""	""
1822	"Dendrodoa sp."	"Dendrodoa sp."	""	103531	"Animalia"	"Chordata"	"Ascidiacea"	""	"Stolidobranchia"	""	"Styelidae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	"Dendrodoa"	""	""	""	""	""	""	""
1823	"Sea potato"	"Boltenia sp."	"Patate de mer non spécifiée"	103514	"Animalia"	"Chordata"	"Ascidiacea"	""	"Stolidobranchia"	""	"Pyuridae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	"Boltenia"	""	""	""	""	""	""	""
1824	"Pelonaia sp."	"Pelonaia sp."	""	103536	"Animalia"	"Chordata"	"Ascidiacea"	""	"Stolidobranchia"	""	"Styelidae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	"Pelonaia"	""	""	""	""	""	""	""
1825	"Larval ascidians"	"Ascidia sp. larval"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1826	"Sea grapes"	"Molgula manhattensis"	""	103788	"Animalia"	"Chordata"	"Ascidiacea"	""	"Stolidobranchia"	""	"Molgulidae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	"Molgula"	"Molgula manhattensis"	""	""	""	""	""	""
1827	"Sea peach"	"Halocynthia pyriformis"	"Pêche de mer"	103828	"Animalia"	"Chordata"	"Ascidiacea"	""	"Stolidobranchia"	""	"Pyuridae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	"Halocynthia"	"Halocynthia pyriformis"	""	""	""	""	""	""
1828	"Sand blisters"	"Amphioxus sp."	""	104902	"Animalia"	"Chordata"	"Leptocardii"	""	""	""	"Branchiostomatidae"	""	""	""	""	""	"Cephalochordata"	""	""	""	""	""	""	""	"Branchiostoma"	""	""	""	""	""	""	""
1830	"Larvacea c."	"Larvacea c."	"Appendiculaires"	146421	"Animalia"	"Chordata"	"Appendicularia"	""	""	""	""	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1831	"Oikopleura sp."	"Oikopleura sp."	""	103367	"Animalia"	"Chordata"	"Appendicularia"	""	"Copelata"	""	"Oikopleuridae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	"Oikopleurinae"	"Oikopleura"	""	"Labiata"	""	""	""	""	""
1840	"Salpidae f."	"Salpidae f."	""	137217	"Animalia"	"Chordata"	"Thaliacea"	""	"Salpida"	""	"Salpidae"	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1845	"Thaliacea c."	"Thaliacea c."	"Tuniciers (Thaliacea)"	22626	"Animalia"	"Chordata"	"Thaliacea"	""	""	""	""	""	""	""	""	""	"Tunicata"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1900	"Bryozoans p."	"Bryozoans p."	""	146142	"Animalia"	"Bryozoa"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1901	"Lemonweed"	"Flustra foliacea"	""	111367	"Animalia"	"Bryozoa"	"Gymnolaemata"	""	"Cheilostomatida"	"Flustroidea"	"Flustridae"	""	""	""	""	""	""	""	""	""	"Flustrina"	""	""	""	"Flustra"	"Flustra foliacea"	""	""	""	""	""	""
1910	"Entoprocta p."	"Entoprocta p."	"Entoproctes"	1271	"Animalia"	"Entoprocta"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1920	"Bryozoans ectoprocta"	"Bryozoans ectoprocta p."	"Bryozoaires"	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1930	"Lampshells"	"Bryozoans brachiopoda p."	"Brachiopode non spécifié"	1803	"Animalia"	"Brachiopoda"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1931	"Rhynchonella sp."	"Rhynchonella sp."	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
1932	"Terebratulina sp."	"Terebratulina sp."	""	104040	"Animalia"	"Brachiopoda"	"Rhynchonellata"	""	"Terebratulida"	"Cancellothyroidea"	"Cancellothyrididae"	""	""	""	""	""	"Rhynchonelliformea"	""	""	""	"Terebratulidina"	""	""	"Cancellothyridinae"	"Terebratulina"	""	""	""	""	""	""	""
1940	"Phoronida"	"Phoronida"	""	1789	"Animalia"	"Phoronida"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2000	"Crustacea c."	"Crustacea c."	"Crustacés"	1066	"Animalia"	"Arthropoda"	""	""	""	""	""	""	""	""	""	""	"Crustacea"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2001	"Crustacea larvae"	"Crustacea larvae"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2005	"Crustacean remains"	"Crustacean remains"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2010	"Decapoda larvae"	"Decapoda larvae"	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2100	"Shrimps"	"Decapoda o."	"decapode non spécifié"	1130	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	""	""	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	""	""	""	""	""	""	""	""	""	""	""	""
2200	"Pandalidae f."	"Pandalidae f."	"Crevette pandalide"	106789	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pandaloidea"	"Pandalidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	""	""	""	""	""	""	""	""
2210	"Pandalus sp."	"Pandalus sp."	"Crevette (Pandalus)"	107044	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pandaloidea"	"Pandalidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Pandalus"	""	""	""	""	""	""	""
2211	"Pandalus borealis"	"Pandalus borealis"	"Crevette nordique"	107649	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pandaloidea"	"Pandalidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Pandalus"	"Pandalus borealis"	""	""	""	""	""	""
2212	"Pandalus montagui"	"Pandalus montagui"	"Crevette ésope"	107651	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pandaloidea"	"Pandalidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Pandalus"	"Pandalus montagui"	""	""	""	""	""	""
2213	"Was pandalus propinquus"	"Atlantopandalus propinqvus"	"Crevette"	158351	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pandaloidea"	"Pandalidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Atlantopandalus"	"Atlantopandalus propinqvus"	""	""	""	""	""	""
2214	"Dichelopandalus leptocerus"	"Dichelopandalus leptocerus"	"Crevette"	158356	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pandaloidea"	"Pandalidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Dichelopandalus"	"Dichelopandalus leptocerus"	""	""	""	""	""	""
2215	"Dichelopandalus sp."	"Dichelopandalus sp."	"Crevettes"	107041	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pandaloidea"	"Pandalidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Dichelopandalus"	""	""	""	""	""	""	""
2219	"Pasiphaeidae f."	"Pasiphaeidae f."	"Crevettes (Pasiphaidés)"	106790	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pasiphaeoidea"	"Pasiphaeidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	""	""	""	""	""	""	""	""
2220	"Shrimp"	"Pasiphaea tarda"	"Sivade"	107678	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pasiphaeoidea"	"Pasiphaeidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Pasiphaea"	"Pasiphaea tarda"	""	""	""	""	""	""
2221	"Pasiphaea multidentata"	"Pasiphaea multidentata"	"Sivade rose (Crevette blanche)"	107676	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pasiphaeoidea"	"Pasiphaeidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Pasiphaea"	"Pasiphaea multidentata"	""	""	""	""	""	""
2222	"Parapasiphaea sulcatifrons"	"Parapasiphaea sulcatifrons"	""	107673	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Pasiphaeoidea"	"Pasiphaeidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Parapasiphae"	"Parapasiphae sulcatifrons"	""	""	""	""	""	""
2223	"Sergestes arcticus"	"Sergestes arcticus"	""	515738	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Sergestoidea"	"Sergestidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Dendrobranchiata"	""	""	""	"Eusergestes"	"Eusergestes arcticus"	""	""	""	""	""	""
2240	"Palaemonidae f."	"Palaemonidae f."	"Crevettes"	106788	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Palaemonoidea"	"Palaemonidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	""	""	""	""	""	""	""	""
2245	"Common shore shrimp, common prawn"	"Palaemonetes vulgaris"	"Bouquet des marais"	932406	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Palaemonoidea"	"Palaemonidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Palaemon"	"Palaemon vulgaris"	""	""	""	""	""	""
2300	"Hippolytidae f."	"Hippolytidae f."	"Boucs"	106777	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Alpheoidea"	"Hippolytidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	""	""	""	""	""	""	""	""
2309	"Eel grass shrimp"	"Hippolyte zostericola"	""	158361	"Animalia"	"Arthropoda"	"Malacostraca"	"Eumalacostraca"	"Decapoda"	"Alpheoidea"	"Hippolytidae"	""	""	"Eucarida"	""	""	"Crustacea"	""	"Multicrustacea"	""	"Pleocyemata"	"Caridea"	""	""	"Hippolyte"	"Hippolyte zostericola"	""	""	""	""	""	""
